0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0
0.9	0
0.95	0
1	4.08889
1.05	1.86243
1.1	0.323232
1.15	0.927536
1.2	1.92593
1.25	0.568889
1.3	1.64103
1.35	1.31687
1.4	0.126984
1.45	0.122605
1.5	0.118519
1.55	0.114695
1.6	0.888889
1.65	31.138
1.7	2.9281
1.75	0.203175
1.8	0
1.85	0.48048
1.9	1.12281
1.95	1.91453
2	3.64444
2.05	0.346883
2.1	1.18519
2.15	2.06718
2.2	0.646465
2.25	0.869136
2.3	0.618357
2.35	18.5343
2.4	0.37037
2.45	0.145125
2.5	0.782222
2.55	0.418301
2.6	0.34188
2.65	0.469602
2.7	0.72428
2.75	0.517172
2.8	0.825397
2.85	0.873294
2.9	0.67433
2.95	2.59134
3	0.711111
3.05	1.51548
3.1	0.286738
3.15	1.46737
3.2	1.38889
3.25	1.20342
3.3	14.9764
3.35	3.92703
3.4	0.784314
3.45	1.54589
3.5	2.08254
3.55	1.6025
3.6	1.28395
3.65	0.438356
3.7	18.7868
3.75	3.31852
3.8	0.280702
3.85	0.0923521
3.9	0.683761
3.95	0.315049
4	0.488889
4.05	0.658436
4.1	0.520325
4.15	1.54217
4.2	1.31217
4.25	2.13333
4.3	1.48837
4.35	2.12516
4.4	1.9798
4.45	1.63795
4.5	2.21235
4.55	1.44567
4.6	0.425121
4.65	1.03226
4.7	7.98109
4.75	1.9462
4.8	0.722222
4.85	0.348225
4.9	0.399093
4.95	4.59708
5	5.15556
5.05	1.09131
5.1	2.44009
5.15	1.34628
5.2	1.74359
5.25	13.8497
5.3	2.04612
5.35	1.36241
5.4	0.855967
5.45	1.28848
5.5	1.1798
5.55	1.44144
5.6	1.90476
5.65	1.22714
5.7	2.26121
5.75	1.96329
5.8	1.31801
5.85	1.51947
5.9	0.693032
5.95	0.836601
6	11.1111
6.05	2.17447
6.1	0.568306
6.15	1.08401
6.2	0.74552
6.25	0.967111
6.3	1.08642
6.35	1.5818
6.4	1.52778
6.45	1.323
6.5	1.12137
6.55	1.41137
6.6	2.20875
6.65	6.54971
6.7	2.52073
6.75	2.47572
6.8	2.01307
6.85	9.96594
6.9	1.9839
6.95	0.741807
7	0.711111
7.05	4.23641
7.1	1.67762
7.15	1.51671
7.2	1.62963
7.25	1.2751
7.3	1.44901
7.35	1.80197
7.4	1.77778
7.45	8.42356
7.5	1.68296
7.55	1.01251
7.6	0.725146
7.65	1.44081
7.7	1.80087
7.75	1.16989
7.8	1.59544
7.85	2.19674
7.9	1.37271
7.95	2.0014
8	1.47778
8.05	1.36922
8.1	0.877915
8.15	0.807089
8.2	1.14905
8.25	1.48687
8.3	10.3025
8.35	3.10845
8.4	2.87831
8.45	6.16437
8.5	3.07451
8.55	1.7258
8.6	0.971576
8.65	1.19204
8.7	1.4304
8.75	1.96063
8.8	1.90909
8.85	1.20527
8.9	2.04744
8.95	7.29981
9	2.03457
9.05	1.41436
9.1	1.21123
9.15	0.913175
9.2	1.71981
9.25	1.76817
9.3	1.51016
9.35	1.21687
9.4	4.12293
9.45	1.99412
9.5	1.30994
9.55	1.09831
9.6	1
9.65	1.63961
9.7	5.95647
9.75	1.54986
9.8	0.834467
9.85	1.31754
9.9	1.17621
9.95	3.17141
10	3.44889
