0,0.0176361,0.0350134,0.052022,0.0685672,0.0845698,0.0999653,0.114702,0.128741,0.142051,0.154608,0.166397,0.177405,0.187623,0.197044,0.205664,0.213481,0.220492,0.226696,0.232091,0.236677,0.240454,0.243422,0.245579,0.246927,0.247465,0.247193,0.246111,0.244219,0.241516,0.238004,0.233682,0.228549,0.222607,0.215854,0.208291,0.199918,0.190735,0.180742,0.169937,0.158313,0.145843,0.132473,0.118106,0.102599,0.0857592,0.0673511,0.0471098,0.0247539,0,
0,0.0175072,0.0347667,0.0516717,0.0681291,0.0840602,0.0994,0.114096,0.128107,0.1414,0.153951,0.165741,0.176757,0.186988,0.196428,0.205072,0.212915,0.219956,0.226192,0.231622,0.236246,0.240064,0.243073,0.245276,0.24667,0.247257,0.247036,0.246007,0.24417,0.241525,0.238071,0.23381,0.228741,0.222864,0.216179,0.208686,0.200385,0.191276,0.181358,0.170627,0.159067,0.146645,0.133293,0.118909,0.103341,0.0864001,0.0678561,0.0474545,0.0249263,0,
0,0.0173839,0.0345298,0.0513341,0.0677055,0.0835658,0.0988496,0.113504,0.127485,0.14076,0.153302,0.165093,0.176115,0.18636,0.195818,0.204484,0.212353,0.219423,0.225691,0.231157,0.235818,0.239675,0.242727,0.244974,0.246415,0.247051,0.24688,0.245904,0.244122,0.241535,0.238141,0.233941,0.228936,0.223124,0.216507,0.209083,0.200854,0.191819,0.181974,0.171312,0.159811,0.147427,0.134086,0.119676,0.104045,0.0870046,0.0683307,0.0477781,0.025088,0,
0,0.0172654,0.0343019,0.0510084,0.0672954,0.0830855,0.0983133,0.112925,0.126876,0.140131,0.152664,0.164453,0.175481,0.185737,0.195212,0.2039,0.211794,0.218893,0.225194,0.230694,0.235393,0.23929,0.242384,0.244675,0.246163,0.246847,0.246727,0.245804,0.244077,0.241547,0.238212,0.234074,0.229132,0.223386,0.216836,0.209483,0.201325,0.192362,0.182589,0.171991,0.160542,0.148189,0.13485,0.12041,0.104715,0.0875766,0.0687785,0.0480828,0.0252404,0,
0,0.0171515,0.034082,0.0506934,0.0668978,0.0826186,0.0977903,0.112358,0.126278,0.139513,0.152035,0.163821,0.174854,0.185121,0.194613,0.203321,0.21124,0.218367,0.224699,0.230234,0.23497,0.238906,0.242042,0.244378,0.245912,0.246645,0.246576,0.245706,0.244035,0.241561,0.238286,0.234209,0.22933,0.22365,0.217168,0.209884,0.201798,0.192906,0.1832,0.172662,0.161258,0.148929,0.135588,0.121113,0.105352,0.0881193,0.0692022,0.0483709,0.0253844,0,
0,0.0170415,0.0338695,0.0503883,0.0665118,0.0821641,0.09728,0.111805,0.125692,0.138906,0.151415,0.163198,0.174234,0.184511,0.194018,0.202746,0.21069,0.217845,0.224208,0.229777,0.23455,0.238526,0.241703,0.244083,0.245664,0.246445,0.246428,0.24561,0.243994,0.241578,0.238362,0.234346,0.229531,0.223916,0.217502,0.210287,0.202271,0.193448,0.183807,0.173324,0.161959,0.149648,0.136299,0.121788,0.105961,0.0886354,0.0696043,0.0486439,0.025521,0,
0,0.0169353,0.0336639,0.0500925,0.0661366,0.0817213,0.0967817,0.111262,0.125117,0.138309,0.150805,0.162583,0.173622,0.183908,0.193429,0.202177,0.210144,0.217326,0.22372,0.229323,0.234132,0.238147,0.241367,0.243791,0.245418,0.246248,0.246281,0.245517,0.243955,0.241596,0.238439,0.234485,0.229734,0.224184,0.217837,0.210692,0.202744,0.193988,0.184407,0.173975,0.162644,0.150346,0.136985,0.122435,0.106543,0.0891274,0.0699868,0.0489035,0.0256507,0,
0,0.0168325,0.0334646,0.0498053,0.0657716,0.0812897,0.0962948,0.110732,0.124553,0.137721,0.150204,0.161976,0.173017,0.183311,0.192846,0.201612,0.209602,0.216812,0.223236,0.228872,0.233718,0.237772,0.241033,0.243501,0.245174,0.246053,0.246137,0.245425,0.243919,0.241617,0.238519,0.234627,0.229938,0.224455,0.218175,0.211097,0.203217,0.194524,0.185001,0.174614,0.163313,0.151024,0.137647,0.123057,0.1071,0.0895972,0.0703515,0.0491507,0.0257743,0,
0,0.0167328,0.0332711,0.0495261,0.0654162,0.0808685,0.0958188,0.110212,0.124,0.137144,0.149612,0.161377,0.172419,0.18272,0.192268,0.201052,0.209065,0.216301,0.222755,0.228424,0.233306,0.237399,0.240702,0.243213,0.244933,0.24586,0.245994,0.245336,0.243884,0.241639,0.238601,0.23477,0.230145,0.224727,0.218513,0.211503,0.203688,0.195057,0.185587,0.175241,0.163965,0.151681,0.138287,0.123656,0.107634,0.0900465,0.0706998,0.0493866,0.0258923,0,
0,0.0166361,0.0330832,0.0492544,0.0650697,0.0804573,0.0953531,0.109702,0.123456,0.136576,0.149029,0.160787,0.171829,0.182136,0.191696,0.200498,0.208533,0.215794,0.222278,0.22798,0.232898,0.237029,0.240373,0.242928,0.244694,0.245669,0.245854,0.245249,0.243852,0.241664,0.238686,0.234916,0.230354,0.225,0.218853,0.211908,0.204157,0.195584,0.186164,0.175856,0.164601,0.152319,0.138905,0.124232,0.108147,0.090477,0.071033,0.0496122,0.0260051,0,
0,0.0165421,0.0329003,0.0489897,0.0647318,0.0800555,0.0948974,0.109202,0.122923,0.136018,0.148455,0.160205,0.171245,0.181559,0.19113,0.199949,0.208005,0.215292,0.221804,0.227539,0.232492,0.236662,0.240047,0.242646,0.244457,0.245481,0.245717,0.245164,0.243822,0.241691,0.238772,0.235063,0.230565,0.225276,0.219193,0.212313,0.204623,0.196106,0.186733,0.176458,0.165221,0.152938,0.139503,0.124787,0.10864,0.0908901,0.0713523,0.0498283,0.0261131,0,
0,0.0164507,0.0327223,0.0487317,0.0644019,0.0796627,0.0944513,0.108712,0.122399,0.135469,0.147889,0.15963,0.170669,0.180988,0.19057,0.199405,0.207481,0.214793,0.221335,0.227101,0.23209,0.236298,0.239724,0.242366,0.244223,0.245295,0.245581,0.245081,0.243794,0.241721,0.23886,0.235213,0.230777,0.225552,0.219534,0.212716,0.205085,0.196621,0.187291,0.177048,0.165826,0.153539,0.140081,0.125323,0.109114,0.0912869,0.0716587,0.0500355,0.0262167,0,
0,0.0163617,0.0325488,0.04848,0.0640797,0.0792785,0.0940142,0.108232,0.121884,0.134928,0.147331,0.159063,0.1701,0.180423,0.190016,0.198866,0.206963,0.214299,0.220869,0.226667,0.231691,0.235937,0.239403,0.242088,0.243992,0.245112,0.245448,0.245001,0.243769,0.241752,0.238951,0.235364,0.230991,0.225829,0.219874,0.213117,0.205544,0.19713,0.18784,0.177625,0.166414,0.154123,0.140641,0.125839,0.109571,0.0916685,0.0719531,0.0502345,0.0263163,0,
0,0.0162749,0.0323796,0.0482343,0.0637647,0.0789025,0.0935859,0.10776,0.121378,0.134397,0.146782,0.158504,0.169539,0.179865,0.189467,0.198332,0.206449,0.213809,0.220407,0.226237,0.231295,0.235578,0.239085,0.241814,0.243762,0.244931,0.245317,0.244922,0.243745,0.241786,0.239043,0.235517,0.231206,0.226107,0.220213,0.213516,0.205997,0.197631,0.188379,0.178188,0.166988,0.154689,0.141182,0.126339,0.110011,0.0920359,0.0722364,0.0504259,0.0264119,0,
0,0.0161903,0.0322144,0.0479942,0.0634567,0.0785343,0.093166,0.107297,0.12088,0.133873,0.146241,0.157953,0.168984,0.179314,0.188925,0.197804,0.20594,0.213324,0.219949,0.22581,0.230902,0.235223,0.23877,0.241542,0.243536,0.244752,0.245189,0.244846,0.243724,0.241821,0.239137,0.235672,0.231422,0.226385,0.220552,0.213912,0.206446,0.198125,0.188908,0.17874,0.167547,0.155239,0.141707,0.126821,0.110436,0.09239,0.0725091,0.0506101,0.026504,0,
0,0.0161077,0.0320531,0.0477596,0.0631553,0.0781736,0.0927542,0.106843,0.120391,0.133358,0.145707,0.157409,0.168436,0.178768,0.188388,0.197281,0.205436,0.212843,0.219495,0.225386,0.230513,0.234871,0.238458,0.241272,0.243312,0.244576,0.245063,0.244773,0.243705,0.241859,0.239234,0.235828,0.231639,0.226662,0.220889,0.214305,0.20689,0.198611,0.189427,0.179279,0.168092,0.155774,0.142216,0.127288,0.110847,0.0927316,0.072772,0.0507876,0.0265928,0,
0,0.0160271,0.0318954,0.04753,0.0628602,0.0778202,0.0923502,0.106396,0.11991,0.132851,0.145182,0.156872,0.167895,0.17823,0.187857,0.196764,0.204936,0.212366,0.219045,0.224967,0.230127,0.234522,0.238149,0.241006,0.24309,0.244402,0.244939,0.244701,0.243688,0.241899,0.239332,0.235986,0.231857,0.226939,0.221224,0.214694,0.207327,0.199089,0.189935,0.179805,0.168622,0.156294,0.142709,0.12774,0.111243,0.0930615,0.0730257,0.0509588,0.0266784,0,
0,0.0159482,0.0317412,0.0473054,0.0625711,0.0774736,0.0919537,0.105958,0.119438,0.132352,0.144664,0.156343,0.167361,0.177697,0.187332,0.196251,0.204442,0.211894,0.218599,0.224551,0.229745,0.234176,0.237843,0.240742,0.242872,0.244231,0.244818,0.244632,0.243673,0.24194,0.239431,0.236144,0.232075,0.227216,0.221557,0.215079,0.207759,0.19956,0.190434,0.18032,0.169139,0.156799,0.143187,0.128178,0.111627,0.0933802,0.0732706,0.0511241,0.026761,0,
0,0.0158711,0.0315903,0.0470854,0.0622878,0.0771338,0.0915644,0.105527,0.118973,0.13186,0.144154,0.15582,0.166834,0.177171,0.186813,0.195745,0.203952,0.211426,0.218157,0.224139,0.229366,0.233834,0.23754,0.240481,0.242656,0.244062,0.244699,0.244566,0.243661,0.241984,0.239532,0.236304,0.232293,0.227491,0.221887,0.21546,0.208184,0.200022,0.190922,0.180822,0.169643,0.15729,0.143652,0.128602,0.111998,0.0936883,0.0735074,0.0512838,0.0268409,0,
0,0.0157957,0.0314426,0.0468699,0.0620102,0.0768003,0.0911821,0.105103,0.118515,0.131376,0.14365,0.155305,0.166313,0.176651,0.1863,0.195243,0.203468,0.210963,0.217719,0.22373,0.22899,0.233495,0.23724,0.240223,0.242442,0.243896,0.244582,0.244501,0.24365,0.242029,0.239635,0.236464,0.23251,0.227765,0.222215,0.215837,0.208604,0.200475,0.1914,0.181313,0.170134,0.157768,0.144103,0.129013,0.112358,0.0939865,0.0737363,0.0514381,0.0269181,0,
0,0.0157218,0.031298,0.0466587,0.0617378,0.076473,0.0908066,0.104686,0.118065,0.1309,0.143154,0.154797,0.165799,0.176137,0.185792,0.194747,0.202988,0.210504,0.217286,0.223326,0.228618,0.233158,0.236943,0.239968,0.242231,0.243732,0.244468,0.244439,0.243642,0.242076,0.239738,0.236624,0.232728,0.228038,0.222539,0.216209,0.209016,0.200921,0.191868,0.181793,0.170613,0.158233,0.144541,0.129412,0.112707,0.0942752,0.0739578,0.0515875,0.0269928,0,
0,0.0156495,0.0311562,0.0464517,0.0614707,0.0761517,0.0904377,0.104277,0.117621,0.13043,0.142665,0.154295,0.165291,0.17563,0.18529,0.194256,0.202513,0.21005,0.216857,0.222925,0.22825,0.232826,0.236649,0.239715,0.242024,0.243571,0.244357,0.244379,0.243635,0.242124,0.239843,0.236785,0.232945,0.228308,0.22286,0.216576,0.209423,0.201358,0.192327,0.182261,0.17108,0.158685,0.144966,0.129799,0.113044,0.0945549,0.0741724,0.0517321,0.0270651,0,
0,0.0155786,0.0310172,0.0462486,0.0612085,0.0758361,0.0900751,0.103874,0.117185,0.129967,0.142183,0.1538,0.16479,0.175128,0.184794,0.193771,0.202044,0.209601,0.216432,0.222529,0.227885,0.232496,0.236358,0.239466,0.241818,0.243413,0.244248,0.244321,0.243631,0.242174,0.239948,0.236946,0.23316,0.228577,0.223178,0.216938,0.209822,0.201787,0.192776,0.182719,0.171535,0.159125,0.14538,0.130174,0.113372,0.0948261,0.0743803,0.0518722,0.0271351,0,
0,0.0155091,0.030881,0.0460494,0.0609511,0.0755261,0.0897187,0.103477,0.116756,0.129512,0.141708,0.153312,0.164295,0.174632,0.184304,0.193291,0.201579,0.209156,0.216011,0.222136,0.227524,0.232171,0.23607,0.23922,0.241616,0.243257,0.244141,0.244265,0.243628,0.242226,0.240054,0.237107,0.233375,0.228843,0.223492,0.217295,0.210215,0.202208,0.193215,0.183166,0.171978,0.159554,0.145782,0.130539,0.11369,0.095089,0.0745818,0.052008,0.027203,0,
0,0.015441,0.0307473,0.0458539,0.0606983,0.0752215,0.0893682,0.103087,0.116333,0.129063,0.141239,0.15283,0.163806,0.174143,0.183819,0.192816,0.201119,0.208715,0.215594,0.221747,0.227167,0.231848,0.235786,0.238976,0.241416,0.243104,0.244036,0.244211,0.243626,0.242278,0.240161,0.237268,0.233589,0.229107,0.223803,0.217646,0.210602,0.202621,0.193645,0.183603,0.172411,0.159971,0.146173,0.130894,0.113999,0.0953442,0.0747773,0.0521397,0.0272689,0,
0,0.0153742,0.0306161,0.0456619,0.06045,0.0749221,0.0890235,0.102704,0.115916,0.12862,0.140777,0.152355,0.163324,0.173659,0.18334,0.192346,0.200664,0.20828,0.215182,0.221362,0.226813,0.231529,0.235504,0.238736,0.241219,0.242953,0.243934,0.24416,0.243627,0.242332,0.240268,0.237429,0.233801,0.229368,0.224109,0.217993,0.210981,0.203026,0.194066,0.18403,0.172833,0.160378,0.146554,0.131239,0.114299,0.0955919,0.074967,0.0522675,0.0273327,0,
0,0.0153086,0.0304873,0.0454734,0.0602061,0.0746278,0.0886845,0.102326,0.115506,0.128184,0.140321,0.151885,0.162847,0.173181,0.182866,0.191882,0.200214,0.207848,0.214774,0.220981,0.226463,0.231213,0.235226,0.238498,0.241025,0.242805,0.243834,0.24411,0.243629,0.242386,0.240376,0.237588,0.234011,0.229627,0.224411,0.218334,0.211354,0.203422,0.194478,0.184447,0.173245,0.160774,0.146925,0.131574,0.11459,0.0958325,0.0751512,0.0523915,0.0273948,0,
0,0.0152442,0.0303608,0.0452881,0.0599663,0.0743384,0.0883509,0.101954,0.115102,0.127754,0.139872,0.151422,0.162377,0.172709,0.182398,0.191423,0.199769,0.207422,0.21437,0.220605,0.226117,0.230901,0.234952,0.238264,0.240834,0.242659,0.243736,0.244062,0.243632,0.242442,0.240483,0.237747,0.23422,0.229882,0.22471,0.218669,0.21172,0.203811,0.194881,0.184855,0.173647,0.161161,0.147285,0.1319,0.114874,0.0960663,0.0753301,0.052512,0.027455,0,
0,0.0151809,0.0302366,0.0451061,0.0597306,0.0740538,0.0880227,0.101588,0.114704,0.12733,0.139428,0.150966,0.161912,0.172243,0.181935,0.190969,0.199329,0.207,0.213971,0.220232,0.225775,0.230593,0.23468,0.238032,0.240646,0.242516,0.243641,0.244016,0.243637,0.242498,0.240591,0.237906,0.234427,0.230135,0.225004,0.219,0.21208,0.204193,0.195275,0.185253,0.174039,0.161537,0.147637,0.132217,0.115149,0.0962935,0.0755039,0.052629,0.0275135,0,
0,0.0151188,0.0301146,0.0449273,0.0594988,0.0737738,0.0876996,0.101227,0.114312,0.126912,0.138991,0.150515,0.161454,0.171782,0.181478,0.19052,0.198893,0.206582,0.213576,0.219863,0.225436,0.230288,0.234412,0.237804,0.24046,0.242376,0.243547,0.243971,0.243643,0.242554,0.240698,0.238063,0.234632,0.230384,0.225294,0.219324,0.212433,0.204566,0.195661,0.185642,0.174422,0.161904,0.147979,0.132526,0.115417,0.0965145,0.0756729,0.0527428,0.0275704,0,
0,0.0150578,0.0299946,0.0447514,0.0592709,0.0734983,0.0873816,0.100872,0.113926,0.1265,0.13856,0.15007,0.161001,0.171327,0.181026,0.190077,0.198463,0.20617,0.213185,0.219498,0.225101,0.229986,0.234147,0.237579,0.240277,0.242237,0.243456,0.243929,0.24365,0.242612,0.240806,0.238219,0.234834,0.230631,0.225579,0.219643,0.212779,0.204933,0.196039,0.186022,0.174796,0.162262,0.148312,0.132827,0.115678,0.0967294,0.0758372,0.0528534,0.0276257,0,
0,0.0149978,0.0298767,0.0445785,0.0590467,0.0732271,0.0870685,0.100523,0.113545,0.126094,0.138134,0.14963,0.160554,0.170878,0.180579,0.189638,0.198037,0.205761,0.212798,0.219138,0.22477,0.229688,0.233885,0.237356,0.240097,0.242102,0.243367,0.243888,0.243658,0.242669,0.240912,0.238374,0.235035,0.230874,0.22586,0.219957,0.213119,0.205291,0.196408,0.186393,0.17516,0.162611,0.148637,0.13312,0.115932,0.0969385,0.0759971,0.0529609,0.0276795,0,
0,0.0149389,0.0297608,0.0444084,0.0588261,0.0729603,0.0867601,0.100178,0.113169,0.125694,0.137714,0.149197,0.160112,0.170434,0.180138,0.189205,0.197616,0.205358,0.212416,0.218781,0.224443,0.229393,0.233627,0.237137,0.239919,0.241968,0.24328,0.243848,0.243667,0.242727,0.241019,0.238527,0.235233,0.231113,0.226137,0.220266,0.213453,0.205643,0.19677,0.186756,0.175516,0.162951,0.148954,0.133405,0.116179,0.097142,0.0761526,0.0530656,0.0277318,0,
0,0.0148809,0.0296467,0.0442411,0.058609,0.0726976,0.0864565,0.0998385,0.112799,0.125299,0.1373,0.148769,0.159676,0.169995,0.179702,0.188776,0.1972,0.204959,0.212038,0.218428,0.224119,0.229102,0.233372,0.236921,0.239744,0.241837,0.243194,0.24381,0.243677,0.242785,0.241124,0.238679,0.235429,0.23135,0.226409,0.220569,0.21378,0.205987,0.197123,0.187111,0.175864,0.163284,0.149262,0.133683,0.11642,0.0973401,0.076304,0.0531675,0.0277827,0,
0,0.0148239,0.0295346,0.0440765,0.0583954,0.0724389,0.0861574,0.099504,0.112435,0.12491,0.136891,0.148347,0.159246,0.169562,0.179271,0.188353,0.196789,0.204564,0.211665,0.21808,0.223799,0.228815,0.23312,0.236707,0.239572,0.241708,0.243111,0.243773,0.243687,0.242843,0.24123,0.238829,0.235622,0.231583,0.226677,0.220866,0.214101,0.206325,0.197469,0.187458,0.176204,0.163608,0.149563,0.133954,0.116654,0.0975331,0.0764514,0.0532666,0.0278323,0,
0,0.0147678,0.0294242,0.0439145,0.058185,0.0721842,0.0858628,0.0991743,0.112075,0.124525,0.136488,0.14793,0.158821,0.169134,0.178845,0.187934,0.196382,0.204174,0.211295,0.217735,0.223483,0.228531,0.232871,0.236497,0.239402,0.241582,0.243029,0.243738,0.243699,0.242902,0.241334,0.238978,0.235813,0.231812,0.226941,0.221158,0.214416,0.206655,0.197808,0.187797,0.176535,0.163924,0.149857,0.134218,0.116883,0.097721,0.076595,0.0533632,0.0278806,0,
0,0.0147126,0.0293156,0.043755,0.057978,0.0719334,0.0855726,0.0988494,0.111721,0.124147,0.13609,0.147519,0.158401,0.168711,0.178425,0.187521,0.19598,0.203788,0.21093,0.217395,0.223171,0.22825,0.232625,0.236289,0.239235,0.241458,0.242949,0.243703,0.243711,0.24296,0.241437,0.239125,0.236002,0.232038,0.2272,0.221445,0.214725,0.206979,0.19814,0.188129,0.176859,0.164233,0.150143,0.134475,0.117106,0.0979042,0.0767349,0.0534573,0.0279276,0,
0,0.0146583,0.0292088,0.043598,0.0577741,0.0716863,0.0852866,0.0985292,0.111371,0.123773,0.135698,0.147112,0.157987,0.168294,0.178009,0.187112,0.195583,0.203407,0.21057,0.217058,0.222862,0.227973,0.232383,0.236085,0.239071,0.241335,0.242871,0.24367,0.243723,0.243018,0.24154,0.239271,0.236187,0.23226,0.227454,0.221727,0.215027,0.207296,0.198464,0.188453,0.177176,0.164534,0.150423,0.134726,0.117323,0.0980826,0.0768711,0.0535489,0.0279735,0,
0,0.0146049,0.0291036,0.0434435,0.0575732,0.0714429,0.0850048,0.0982135,0.111027,0.123404,0.13531,0.146712,0.157577,0.167881,0.177599,0.186708,0.195191,0.203031,0.210213,0.216726,0.222558,0.2277,0.232144,0.235883,0.238909,0.241215,0.242794,0.243638,0.243736,0.243076,0.241642,0.239415,0.23637,0.232479,0.227705,0.222003,0.215324,0.207606,0.198781,0.18877,0.177485,0.164829,0.150695,0.134971,0.117534,0.0982566,0.0770039,0.0536383,0.0280181,0,
0,0.0145523,0.029,0.0432913,0.0573754,0.0712031,0.084727,0.0979023,0.110687,0.123041,0.134928,0.146316,0.157173,0.167474,0.177193,0.186309,0.194803,0.202658,0.209861,0.216397,0.222257,0.22743,0.231908,0.235684,0.238749,0.241097,0.242719,0.243607,0.243749,0.243133,0.241742,0.239556,0.236551,0.232694,0.22795,0.222275,0.215615,0.207911,0.199092,0.18908,0.177787,0.165116,0.150962,0.13521,0.117741,0.0984262,0.0771334,0.0537253,0.0280617,0,
0,0.0145005,0.028898,0.0431414,0.0571806,0.0709668,0.0844533,0.0975954,0.110351,0.122682,0.134551,0.145925,0.156774,0.167072,0.176792,0.185915,0.19442,0.202291,0.209512,0.216072,0.221959,0.227163,0.231675,0.235488,0.238592,0.240981,0.242646,0.243577,0.243763,0.24319,0.241842,0.239696,0.236728,0.232906,0.228192,0.222541,0.2159,0.208208,0.199395,0.189383,0.178082,0.165397,0.151221,0.135443,0.117942,0.0985917,0.0772597,0.0538102,0.0281041,0,
0,0.0144495,0.0287975,0.0429937,0.0569886,0.0707339,0.0841834,0.0972929,0.110021,0.122328,0.134179,0.145539,0.156381,0.166674,0.176397,0.185525,0.194041,0.201927,0.209168,0.215752,0.221666,0.2269,0.231446,0.235294,0.238437,0.240867,0.242574,0.243548,0.243777,0.243247,0.24194,0.239834,0.236903,0.233114,0.228429,0.222802,0.21618,0.2085,0.199693,0.189679,0.17837,0.165671,0.151475,0.135671,0.118139,0.098753,0.0773828,0.053893,0.0281455,0,
0,0.0143993,0.0286986,0.0428483,0.0567994,0.0705044,0.0839174,0.0969945,0.109695,0.121979,0.133811,0.145159,0.155992,0.166282,0.176006,0.18514,0.193667,0.201568,0.208828,0.215435,0.221376,0.22664,0.231219,0.235103,0.238285,0.240755,0.242503,0.243519,0.243791,0.243303,0.242037,0.23997,0.237075,0.233319,0.228662,0.223058,0.216454,0.208786,0.199984,0.189969,0.178652,0.165938,0.151723,0.135893,0.11833,0.0989104,0.0775029,0.0539738,0.0281859,0,
0,0.0143498,0.0286011,0.042705,0.056613,0.0702782,0.0836551,0.0967003,0.109373,0.121634,0.133448,0.144783,0.155607,0.165894,0.175619,0.18476,0.193297,0.201213,0.208493,0.215122,0.221089,0.226384,0.230995,0.234915,0.238135,0.240644,0.242433,0.243492,0.243805,0.243359,0.242133,0.240104,0.237244,0.23352,0.228891,0.22331,0.216722,0.209065,0.200268,0.190252,0.178928,0.1662,0.151964,0.13611,0.118518,0.099064,0.07762,0.0540525,0.0282253,0,
