187	1	0.986429	1
188	1	0.986362	1
189	1	0.986295	1
190	1	0.986228	1
191	1	0.986161	1
192	1	0.986094	1
193	1	0.986027	1
194	1	0.98596	1
195	1	0.985894	1
196	1	0.985827	1
197	1	0.98576	1
198	1	0.985693	1
199	1	0.985627	1
200	1	0.98556	1
201	1	0.985494	1
202	1	0.985427	1
203	1	0.985361	1
204	1	0.985295	1
205	1	0.985228	1
206	1	0.985162	1
207	1	0.985096	1
208	1	0.98503	1
209	1	0.984964	1
210	1	0.984897	1
211	1	0.984831	1
212	1	0.984765	1
213	1	0.984699	1
214	1	0.984634	1
215	1	0.984568	1
216	1	0.984502	1
217	1	0.984436	1
218	1	0.98437	1
219	1	0.984305	1
220	1	0.984239	1
221	1	0.984174	1
222	1	0.984108	1
223	1	0.984042	1
224	1	0.983977	1
225	1	0.983912	1
226	1	0.983846	1
227	1	0.983781	1
228	1	0.983716	1
229	1	0.98365	1
230	1	0.983585	1
231	1	0.98352	1
232	1	0.983455	1
233	1	0.98339	1
234	1	0.983325	1
235	1	0.98326	1
236	1	0.983195	1
237	1	0.98313	1
238	1	0.983065	1
239	1	0.983001	1
240	1	0.982936	1
241	1	0.982871	1
242	1	0.982806	1
243	1	0.982742	1
244	1	0.982677	1
245	1	0.982613	1
246	1	0.982548	1
247	1	0.982484	1
248	1	0.982419	1
249	1	0.982355	1
250	1	0.982291	1
251	1	0.982226	1
252	1	0.982162	1
253	1	0.982098	1
254	1	0.982034	1
255	1	0.98197	1
256	1	0.981906	1
257	1	0.981842	1
258	1	0.981778	1
259	1	0.981714	1
260	1	0.98165	1
261	1	0.981586	1
262	1	0.981522	1
263	1	0.981458	1
264	1	0.981395	1
265	1	0.981331	1
266	1	0.981267	1
267	1	0.981204	1
268	1	0.98114	1
269	1	0.981076	1
270	1	0.981013	1
271	1	0.98095	1
272	1	0.980886	1
273	1	0.980823	1
274	1	0.980759	1
275	1	0.980696	1
276	1	0.980633	1
277	1	0.98057	1
278	1	0.980507	1
279	1	0.980443	1
280	1	0.98038	1
281	1	0.980317	1
282	1	0.980254	1
283	1	0.980191	1
284	1	0.980128	1
285	1	0.980066	1
286	1	0.980003	1
287	1	0.97994	1
288	1	0.979877	1
289	1	0.979815	1
290	1	0.979752	1
291	1	0.979689	1
292	1	0.979627	1
293	1	0.979564	1
294	1	0.979502	1
295	1	0.979439	1
296	1	0.979377	1
297	1	0.979314	1
298	1	0.979252	1
299	1	0.97919	1
300	1	0.979127	1
301	1	0.979065	1
302	1	0.979003	1
303	1	0.978941	1
304	1	0.978879	1
305	1	0.978816	1
306	1	0.978754	1
307	1	0.978692	1
308	1	0.97863	1
309	1	0.978569	1
310	1	0.978507	1
311	1	0.978445	1
312	1	0.978383	1
313	1	0.978321	1
314	1	0.978259	1
315	1	0.978198	1
316	1	0.978136	1
317	1	0.978074	1
318	1	0.978013	1
319	1	0.977951	1
320	1	0.97789	1
321	1	0.977828	1
322	1	0.977767	1
323	1	0.977706	1
324	1	0.977644	1
325	1	0.977583	1
326	1	0.977522	1
327	1	0.97746	1
328	1	0.977399	1
329	1	0.977338	1
330	1	0.977277	1
331	1	0.977216	1
332	1	0.977155	1
333	1	0.977094	1
334	1	0.977033	1
335	1	0.976972	1
336	1	0.976911	1
337	1	0.97685	1
338	1	0.976789	1
339	1	0.976728	1
340	1	0.976668	1
341	1	0.976607	1
342	1	0.976546	1
343	1	0.976486	1
344	1	0.976425	1
345	1	0.976364	1
346	1	0.976304	1
347	1	0.976243	1
348	1	0.976183	1
349	1	0.976122	1
350	1	0.976062	1
351	1	0.976002	1
352	1	0.975941	1
353	1	0.975881	1
354	1	0.975821	1
355	1	0.975761	1
356	1	0.975701	1
357	1	0.97564	1
358	1	0.97558	1
359	1	0.97552	1
360	1	0.97546	1
361	1	0.9754	1
362	1	0.97534	1
363	1	0.97528	1
364	1	0.97522	1
365	1	0.975161	1
366	1	0.975101	1
367	1	0.975041	1
368	1	0.974981	1
369	1	0.974922	1
370	1	0.974862	1
371	1	0.974802	1
372	1	0.974743	1
373	1	0.974683	1
374	1	0.974624	1
375	1	0.974564	1
376	1	0.974505	1
377	1	0.974445	1
378	1	0.974386	1
379	1	0.974326	1
380	1	0.974267	1
381	1	0.974208	1
382	1	0.974149	1
383	1	0.974089	1
384	1	0.97403	1
385	1	0.973971	1
386	1	0.973912	1
387	1	0.973853	1
388	1	0.973794	1
389	1	0.973735	1
390	1	0.973676	1
391	1	0.973617	1
392	1	0.973558	1
393	1	0.973499	1
394	1	0.97344	1
395	1	0.973381	1
396	1	0.973323	1
397	1	0.973264	1
398	1	0.973205	1
399	1	0.973147	1
400	1	0.973088	1
401	1	0.973029	1
402	1	0.972971	1
403	1	0.972912	1
404	1	0.972854	1
405	1	0.972795	1
406	1	0.972737	1
407	1	0.972678	1
408	1	0.97262	1
409	1	0.972562	1
410	1	0.972503	1
411	1	0.972445	1
412	1	0.972387	1
413	1	0.972329	1
414	1	0.972271	1
415	1	0.972213	1
416	1	0.972154	1
417	1	0.972096	1
418	1	0.972038	1
419	1	0.97198	1
420	1	0.971922	1
421	1	0.971864	1
422	1	0.971807	1
423	1	0.971749	1
424	1	0.971691	1
425	1	0.971633	1
426	1	0.971575	1
427	1	0.971518	1
428	1	0.97146	1
429	1	0.971402	1
430	1	0.971345	1
431	1	0.971287	1
432	1	0.971229	1
433	1	0.971172	1
434	1	0.971114	1
435	1	0.971057	1
436	1	0.970999	1
437	1	0.970942	1
438	1	0.970885	1
439	1	0.970827	1
440	1	0.97077	1
441	1	0.970713	1
442	1	0.970655	1
443	1	0.970598	1
444	1	0.970541	1
445	1	0.970484	1
446	1	0.970427	1
447	1	0.97037	1
448	1	0.970313	1
449	1	0.970256	1
450	1	0.970199	1
451	1	0.970142	1
452	1	0.970085	1
453	1	0.970028	1
454	1	0.969971	1
455	1	0.969914	1
456	1	0.969857	1
457	1	0.9698	1
458	1	0.969744	1
459	1	0.969687	1
460	1	0.96963	1
461	1	0.969574	1
462	1	0.969517	1
463	1	0.96946	1
464	1	0.969404	1
465	1	0.969347	1
466	1	0.969291	1
467	1	0.969234	1
468	1	0.969178	1
469	1	0.969122	1
470	1	0.969065	1
471	1	0.969009	1
472	1	0.968953	1
473	1	0.968896	1
474	1	0.96884	1
475	1	0.968784	1
476	1	0.968728	1
477	1	0.968671	1
478	1	0.968615	1
479	1	0.968559	1
480	1	0.968503	1
481	1	0.968447	1
482	1	0.968391	1
483	1	0.968335	1
484	1	0.968279	1
485	1	0.968223	1
486	1	0.968167	1
487	1	0.968112	1
488	1	0.968056	1
489	1	0.968	1
490	1	0.967944	1
491	1	0.967888	1
492	1	0.967833	1
493	1	0.967777	1
494	1	0.967721	1
495	1	0.967666	1
496	1	0.96761	1
497	1	0.967555	1
498	1	0.967499	1
499	1	0.967444	1
